Unnamed: 0,_id,Processor (CPU),Graphics card (GPU),Memory (RAM),Screen size,Screen resolution,Weight,Hard drives,Size (length x width x height),Operating system (OS),Release date,Price,Name,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
9816,6589cc688997406b55ed682c,AMD Ryzen 5 5500U,0biet,32,14,Full HD(1920 x 1080 pixels),3.1 lbs(1.41 kg),1000gb SSD,12.76 x 8.49 x 0.78 inches,Windows 10 Home,16-Aug-23,18216000,Lenovo IdeaPad 3 82KT 14″ (14ALC6),7135,0,0,0,0,1,0
9817,6589cc688997406b55ed6830,AMD Ryzen 5 PRO 5650U,0biet,8,14,Full HD(1920 x 1080 pixels),3.42 lbs(1.55 kg),250gb SSD,13 x 8.9 x 0.7 inches,Windows 10 Pro,2-Jul-22,19175760,Lenovo ThinkPad T14 Gen 2 (20XK005PUS),8777,0,0,1,0,0,0
9818,6589cc6a8997406b55ed6851,AMD Ryzen 7 7730U,0biet,16,16,WUXGA(1920 x 1200 pixels),3.9 lbs(1.77 kg),500gb SSD,14.37 x 9.44 x 0.74 inches,Windows 11 Pro,19-Jul-23,22296000,Lenovo ThinkPad E16 Gen 1 (ThinkPad E15 Gen 4),10374,0,0,1,0,1,0
9819,6589cc6b8997406b55ed6856,AMD Ryzen 5 7520U,0biet,8,15.6,Full HD(1920 x 1080 pixels),3.92 lbs(1.78 kg),500gb SSD,12.94 x 8.8 x 0.7 inches,Windows 11 Home,30-Sep-23,10773600,Acer Aspire 3 15″ (Aspire 3),5310,0,0,1,0,0,0
9820,6589cc6b8997406b55ed685e,AMD Ryzen 5 5500U,0biet,8,14,Full HD(1920 x 1080 pixels),3.31 lbs(1.5 kg),250gb SSD,14.76 x 8.66 x 0.72 inches,Windows 10,24-Oct-21,11520000,ASUS VivoBook 14″,7135,0,0,1,0,0,0
9821,6589cc6c8997406b55ed686a,Intel Core i3-1115G4,0biet,20,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,12.8 x 9.2 x 0.7 inches,Windows 11 Home,5-Apr-22,12719760,Lenovo Ideapad 3i 15″ (81X8),3056,0,0,1,0,0,0
9822,6589cc6c8997406b55ed686e,Intel Core i7-1265U,0biet,16,14,WUXGA(1920 x 1200 pixels),5 lbs(2.27 kg),500gb SSD,12.4 x 8.8 x 0.61 inches,0biet,14-May-23,43641840,Lenovo ThinkPad X1 Yoga Gen 7 14″ (21CD0048US),8090,0,0,0,0,0,0
9823,6589cc6d8997406b55ed6874,AMD Ryzen 5 7520U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.92 lbs(1.78 kg),1000gb SSD,14.29 x 9.35 x 0.74 inches,Windows 11,9-Aug-23,14399760,Acer Aspire 3 15″,5310,0,0,1,0,1,0
9824,6589cc6e8997406b55ed6882,Intel Core i7-1255U,0biet,32,15.6,Full HD(1920 x 1080 pixels),3.65 lbs(1.66 kg),1000gb SSD,14.11 x 9.27 x 0.83 inches,Windows 11 Pro,13-Dec-23,20856000,Dell Inspiron 15 (3520),8018,0,0,0,0,1,0
9825,6589cc6f8997406b55ed6888,Intel Core i3-1115G4,0biet,12,15.6,Full HD(1920 x 1080 pixels),3.64 lbs(1.65 kg),500gb SSD,14.3 x 9.4 x 0.7 inches,Windows 11 Home,18-Apr-23,10776000,Acer Aspire 5 15″,3056,0,0,1,0,0,0
9826,6589cc6f8997406b55ed6891,Intel Core i5-1135G7,0biet,8,14,Full HD(1920 x 1080 pixels),3.42 lbs(1.55 kg),250gb SSD,12.81 x 8.5 x 0.78 inches,Windows 10,17-Dec-21,11256000,ASUS VivoBook 14″ (VivoBook),5002,0,0,1,0,0,0
9827,6589cc708997406b55ed6899,AMD Ryzen 7 5825U,0biet,32,14,0biet,3.48 lbs(1.58 kg),1000gb SSD,0biet,Windows 11 Pro,7-Aug-23,19176000,Dell Inspiron 14 5425 (i7430-5800SLV-PUS),10523,0,0,0,0,1,0
9828,6589cc708997406b55ed689c,Intel Core i5-1035G1,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,14.11 x 9.27 x 0.74 inches,Windows 11 Home,5-Jun-22,11615760,Dell Inspiron 15″,3240,0,0,1,0,0,0
9829,6589cc718997406b55ed68a0,AMD Ryzen 7 5700U,0biet,8,15.6,Full HD(1920 x 1080 pixels),0biet,500gb SSD,0biet,Windows 11 Home,2-Feb-22,15202319,Acer Aspire 5 A515-45-R8K1,8919,0,0,0,0,0,0
9830,6589cc718997406b55ed68a4,Intel Celeron N4020,0biet,4,15.6,HD(1366 x 768 pixels),0biet,64gb SSD,14.29 x 9.35 x 0.74 inches,Chrome OS,16-Dec-23,4776000,Acer Chromebook 15″ (Intel),842,0,0,0,0,0,0
9831,6589cc728997406b55ed68b1,AMD Ryzen 5 PRO 6650U,0biet,16,14,Full HD(1920 x 1080 pixels),3 lbs(1.36 kg),1000gb SSD,13 x 9 x 1 inches,Windows 11 Pro,24-Oct-23,17998800,Lenovo ThinkPad T14s Gen 3 Multi,9854,0,0,1,0,1,0
9832,6589cc738997406b55ed68bf,AMD Ryzen 5 5500U,0biet,4,15.6,Full HD(1920 x 1080 pixels),3.53 lbs(1.6 kg),250gb SSD,0biet,0biet,15-Aug-23,10408560,Lenovo IdeaPad 3 82KU00YWUS 15″ (82KU003NUS),7135,0,0,0,0,0,0
9833,6589cc738997406b55ed68c1,Apple M2 8 Core 3500 MHz,0biet,64,14.2,0biet,6.88 lbs(3.12 kg),1000gb SSD,15.78 x 11.78 x 3 inches,macOS,1-Mar-23,79198800,Apple MacBook Pro 14″ (Z17G002J7),9057,0,0,0,0,0,0
9834,6589cc748997406b55ed68c6,Intel Core i5-1135G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.65 lbs(1.66 kg),1000gb SSD,14.11 x 9.27 x 0.83 inches,Windows 11 Pro,28-Oct-23,14136000,Dell Inspiron 15 (Inspiron),5002,0,0,1,0,1,0
9835,6589cc748997406b55ed68c8,Intel Core i5-1135G7,0biet,8,13.3,Full HD(1920 x 1080 pixels),2.45 lbs(1.11 kg),250gb SSD,11.98 x 7.99 x 0.55 inches,Windows 11,1-Apr-21,18479760,ASUS ZenBook 13 (UX325EA-DS51),5002,0,0,1,0,0,0
9836,6589cc748997406b55ed68c9,Intel Core i7-12700H,0biet,16,15.6,Full HD(1920 x 1080 pixels),7.4 lbs(3.36 kg),500gb SSD,14.4 x 9.8 x 0.89 inches,0biet,28-Jul-23,40655760,Lenovo ThinkPad P15v Gen 3 (21D80033US),15486,0,0,0,0,0,0
9837,6589cc748997406b55ed68ca,Intel Core i7-1355U,0biet,64,15.6,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),2000gb SSD,14.13 x 9.02 x 0.73 inches,Windows 11 Pro,2-Jun-23,28799760,HP TPN-C157549UAV (TPN-C157549UAV),8965,0,0,0,0,0,0
9838,6589cc758997406b55ed68d2,Intel Core i7-1185G7,0biet,16,14,Quad HD Plus(3200 x 1800 pixels),5.53 lbs(2.51 kg),500gb SSD,15.4 x 13.5 x 2.9 inches,Windows 10 Pro,24-Oct-23,23998800,Dell Latitude 9000 9420 14″ (91RT1),5524,0,0,0,0,0,0
9839,6589cc758997406b55ed68d3,Intel Celeron N4020,0biet,4,14.1,Full HD(1920 x 1080 pixels),3.93 lbs(1.78 kg),150gb SSD,13 x 8 x 0.8 inches,Windows 10 Home,29-Sep-21,6959760,Gateway GWTN 14″,842,0,0,0,0,0,0
9840,6589cc768997406b55ed68dd,Intel Celeron N3350,0biet,4,14,0biet,2.7 lbs(1.22 kg),32gb SSD,0biet,Chrome OS,15-May-21,3443280,ASUS C423NA-BCLN5 14″,173,0,0,0,0,0,0
9841,6589cc768997406b55ed68df,Intel Core i3-1220P,0biet,12,17.3,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),250gb SSD,0biet,Windows 11 Home,16-Nov-23,10775520,ASUS Vivobook 17″,8477,0,0,1,0,1,0
9842,6589cc768997406b55ed68e5,Intel Core i7-1165G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.8 lbs(1.72 kg),"500gb SSD, 1000gb HDD",14.11 x 9.27 x 0.74 inches,Windows 11 Pro,1-Dec-21,26376000,Dell Inspiron 15 (Inspiron),5125,0,0,1,0,1,0
9843,6589cc778997406b55ed68f3,Intel Core i7-1260P,0biet,32,17.3,Full HD(1920 x 1080 pixels),5.49 lbs(2.49 kg),1000gb SSD,15.68 x 10.2 x 0.77 inches,Windows 11 Pro,1-Jun-23,34536000,HP Envy 17″ (TPN-C160537Z5AV),9960,0,0,0,0,0,0
9844,6589cc778997406b55ed68f4,Intel Core i7-1265U,0biet,16,15,0biet,0biet,250gb SSD,16.75 x 12.25 x 2.1 inches,Windows 11 Pro,20-May-23,35975760,Microsoft Surface RI9-00001 15″,8090,0,0,0,0,0,0
9845,6589cc778997406b55ed68f5,AMD Ryzen 5 5500U,0biet,32,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),500gb SSD,14.09 x 9.06 x 0.74 inches,Windows 11 Home,19-Aug-22,17039760,HP ENVY x360 15″ (ENVY x360),7135,0,0,0,0,1,0
9846,6589cc788997406b55ed68f7,Intel Core i3-1115G4,0biet,16,15.6,HD(1366 x 768 pixels),3.75 lbs(1.7 kg),1000gb SSD,14.11 x 9.53 x 0.71 inches,Windows 11 Pro,21-Mar-23,14376000,HP Pavilion 15″,3056,0,0,1,0,0,0
9847,6589cc788997406b55ed68f9,AMD Ryzen 5 5500U,0biet,16,17.3,Full HD(1920 x 1080 pixels),5.08 lbs(2.3 kg),1000gb SSD,15.78 x 10.15 x 0.81 inches,Windows 11 Pro,28-Aug-23,19176000,HP 17,7135,0,0,0,0,0,0
9848,6589cc788997406b55ed68fa,AMD Ryzen 3 7320U,0biet,8,15.6,Full HD(1920 x 1080 pixels),3.92 lbs(1.78 kg),250gb SSD,14.29 x 9.35 x 0.74 inches,Windows 11 Home,24-Nov-23,8879760,Acer Aspire 3 15″ (Aspire 3),4846,0,0,1,0,0,0
9849,6589cc798997406b55ed6906,Intel Core i3-1115G4,0biet,8,14,Full HD(1920 x 1080 pixels),3.31 lbs(1.5 kg),500gb SSD,12.88 x 9.49 x 0.78 inches,Windows 11 Home,15-Feb-23,8856000,Lenovo IdeaPad 3 14″,3056,0,0,1,0,0,0
9850,6589cc7a8997406b55ed690b,AMD Ryzen 7 5825U,0biet,16,14,Full HD Plus(2160 x 1440 pixels),8 lbs(3.63 kg),500gb SSD,12.35 x 8.96 x 0.75 inches,Windows 11 Pro,14-Sep-23,15576000,Dell Inspiron 14 5425,10523,0,0,0,0,0,0
9851,6589cc7a8997406b55ed690c,Intel Core i5-1035G1,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.94 lbs(1.79 kg),500gb SSD,14 x 9 x 1 inches,Windows 11,12-Nov-22,17976000,Dell Inspiron 15″,3240,0,0,1,0,0,0
9852,6589cc7a8997406b55ed6916,AMD Ryzen 5 5500U,0biet,16,17.3,HD(1366 x 768 pixels),5.08 lbs(2.3 kg),1000gb SSD,15.78 x 10.15 x 0.81 inches,Windows 11,9-Mar-22,22296000,HP 17,7135,0,0,0,0,0,0
9853,6589cc7b8997406b55ed691d,AMD Ryzen 5 7530U,0biet,16,15.6,Full HD(1920 x 1080 pixels),5.75 lbs(2.61 kg),1000gb SSD,0biet,Windows 11 Home,14-Dec-23,4776000,Dell Inspiron 15 3535 (S2722DGM),8517,0,0,0,0,0,0
9854,6589cc7b8997406b55ed691e,AMD Ryzen 5 7530U,0biet,32,17.3,HD Plus(1600 x 900 pixels),4.58 lbs(2.08 kg),1000gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11,16-Dec-23,14471760,HP Pavilion 17″,8517,0,0,0,0,1,0
9855,6589cc7b8997406b55ed691f,AMD Ryzen 7 7730U,0biet,16,16,Full HD(1920 x 1080 pixels),4.17 lbs(1.89 kg),500gb SSD,14.02 x 9.88 x 0.67 inches,Windows 11 Home,7-Oct-23,17039760,Lenovo IdeaPad 16″,10374,0,0,1,0,1,0
9856,6589cc7b8997406b55ed6922,AMD Ryzen 7 5700U,0biet,12,14,Full HD(1920 x 1080 pixels),3.15 lbs(1.43 kg),1000gb SSD,12.76 x 8.49 x 0.78 inches,Windows 11 Home,9-Aug-23,15959760,Lenovo IdeaPad 14″ (Ideapad 3i),8919,0,0,1,0,1,0
9857,6589cc7d8997406b55ed6934,Intel Core i3-1115G4,0biet,8,14,0biet,0biet,250gb SSD,17 x 12 x 3 inches,Windows 10,15-Sep-22,6706320,HP 14in (2K4C2UAABA),3056,0,0,0,0,0,0
9858,6589cc7d8997406b55ed6936,Intel Core i7-1255U,0biet,16,14,Full HD Plus(2160 x 1440 pixels),3.46 lbs(1.57 kg),1000gb SSD,12.36 x 8.96 x 0.7 inches,Windows 11 Home,4-Apr-23,30713520,Dell Inspiron 2-in-1 14″ (7420),8018,0,0,1,0,1,0
9859,6589cc7d8997406b55ed6938,AMD Ryzen 5 5500U,0biet,8,17.3,HD Plus(1600 x 900 pixels),6.42 lbs(2.91 kg),500gb SSD,15.71 x 10.79 x 0.78 inches,Windows 10 Home,3-Aug-21,15072000,Lenovo IdeaPad 3 17″ (82KV003MUS),7135,0,0,0,0,0,0
9860,6589cc7d8997406b55ed693b,Intel Core i7-1250U,0biet,16,13.4,Full HD Plus(2160 x 1440 pixels),2.7 lbs(1.22 kg),500gb SSD,11.63 x 7.86 x 0.55 inches,Windows 11 Home,10-May-23,23976000,Dell XPS 13″ (13 9315),6875,0,0,1,0,1,0
9861,6589cc7d8997406b55ed693c,AMD Ryzen 7 5825U,0biet,32,14,WUXGA(1920 x 1200 pixels),3.4 lbs(1.54 kg),1000gb SSD,12.36 x 8.96 x 0.75 inches,Windows 11 Pro,23-Aug-23,21816000,Dell Inspiron 14 (Inspiron),10523,0,0,0,0,1,0
9862,6589cc7e8997406b55ed694b,Intel Core i7-1255U,0biet,8,14,Full HD(1920 x 1080 pixels),3.1 lbs(1.41 kg),500gb SSD,12.7 x 8.6 x 0.7 inches,0biet,8-Mar-23,19919760,Lenovo ThinkBook 14 G4 IAP (21DH00D8US),8018,0,0,1,0,0,0
9863,6589cc7f8997406b55ed6950,AMD Ryzen 5 7530U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.59 lbs(1.63 kg),1000gb SSD,14.11 x 9.25 x 0.75 inches,Windows 11 Pro,8-Mar-23,15023760,Dell Inspiron 15,8517,0,0,1,0,1,0
9864,6589cc808997406b55ed695a,Intel Core i3-1115G4,0biet,4,15.6,Full HD(1920 x 1080 pixels),4.19 lbs(1.9 kg),120gb SSD,14.31 x 9.39 x 0.7 inches,Windows 11 Home,21-May-21,6852000,Acer Aspire 5 15″ (A515-56-36UT),3056,0,0,0,0,0,0
9865,6589cc808997406b55ed695f,AMD Ryzen 3 3250U,0biet,4,15.6,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),120gb SSD,15 x 14 x 1 inches,Windows 11,24-Nov-23,4319760,Gateway GWTN 15″,1839,0,0,0,0,0,0
9866,6589cc818997406b55ed6967,AMD Ryzen 7 5800H,0biet,16,16,HD(1366 x 768 pixels),4.14 lbs(1.88 kg),500gb SSD,0biet,Windows 11 Home,28-May-20,22536000,ASUS VivoBook 16″ (X712DA-BR7N6),12472,0,0,1,0,1,0
9867,6589cc818997406b55ed696b,Intel Core i7-1185G7,0biet,16,14,Full HD(1920 x 1080 pixels),0biet,500gb SSD,0biet,Windows 10 Pro,6-Jan-22,35343120,Lenovo ThinkPad T14s Gen 2 (20WM005RUS),5524,0,0,0,0,0,0
9868,6589cc828997406b55ed697b,AMD Ryzen 3 3250U,0biet,8,14,HD(1366 x 768 pixels),3.24 lbs(1.47 kg),120gb SSD,12.76 x 8.86 x 0.71 inches,Windows 10 Home,7-Dec-21,8376000,HP 14 Ryzen 3,1839,0,0,1,0,0,0
9869,6589cc838997406b55ed6989,AMD Ryzen 7 5700U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.92 lbs(1.78 kg),500gb SSD,14.37 x 9.44 x 0.74 inches,Windows 10 Pro,13-Apr-22,20658480,Lenovo ThinkPad E15 G3 (20YG003CUS),8919,0,0,1,0,1,0
9870,6589cc848997406b55ed698e,Intel Celeron N4120,0biet,16,14,HD(1366 x 768 pixels),3.24 lbs(1.47 kg),64gb SSD,12.76 x 8.86 x 0.71 inches,Windows 11 Home,13-Dec-23,5736000,HP TPN-Q221 14″,1259,0,0,1,0,0,0
9871,6589cc858997406b55ed69a0,Intel Core i3-1115G4,0biet,12,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),500gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11 Home,13-Apr-22,11256000,Lenovo Ideapad 3i 15″,3056,0,0,1,0,0,0
9872,6589cc858997406b55ed69a2,Intel Core i7-1165G7,0biet,16,14,Full HD(1920 x 1080 pixels),2.8 lbs(1.27 kg),1000gb SSD,0biet,Windows 11 Pro,30-Sep-21,31199760,Lenovo ThinkPad T14S (ThinkPad),5125,0,0,1,0,1,0
9873,6589cc858997406b55ed69a3,Intel Core i3-1115G4,0biet,12,15.6,HD(1366 x 768 pixels),4.07 lbs(1.85 kg),1000gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11 Home,13-Apr-22,17999760,Lenovo IdeaPad 3 15″ (Lenovo),3056,0,0,1,0,0,0
9874,6589cc858997406b55ed69a6,Intel Core i7-1255U,0biet,16,13.3,Full HD(1920 x 1080 pixels),2.62 lbs(1.19 kg),2000gb SSD,12 x 7.95 x 0.51 inches,Windows 11 Home,29-Jan-23,28776000,Samsung Galaxy Book2 360 13″ (NP730QED),8018,0,0,1,0,1,0
9875,6589cc858997406b55ed69a9,AMD Ryzen 5 7530U,0biet,16,17.3,Full HD(1920 x 1080 pixels),4.58 lbs(2.08 kg),500gb SSD,16 x 10.15 x 0.8 inches,Windows 11 Home,16-Nov-23,13199760,Computer Upgrade King CUK 17Z-CP300 (LT-HP-1119),8517,0,0,1,0,1,0
9876,6589cc868997406b55ed69ac,Intel Core i5-1135G7,0biet,8,12.3,2736x1824(2736 x 1824 pixels),1.8 lbs(0.82 kg),250gb SSD,11.5 x 7.9 x 0.33 inches,Windows 10 Pro,10-Mar-22,17520000,Microsoft Surface Pro 7+ LTE 12″ (1S3-00001),5002,0,0,1,0,0,0
9877,6589cc868997406b55ed69b5,Apple M3 Pro 11 Core,0biet,36,14,0biet,5 lbs(2.27 kg),2000gb SSD,12.31 x 8.71 x 0.61 inches,macOS,8-Dec-23,71976000,Apple MacBook Z1AU0029P 14″,14002,0,0,0,0,0,0
9878,6589cc878997406b55ed69bf,Intel Core i5-1135G7,0biet,20,15.6,Full HD(1920 x 1080 pixels),3.74 lbs(1.7 kg),1000gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11 Home,4-Jun-23,15119760,Lenovo IdeaPad 3 15″ (IdeaPad),5002,0,0,1,0,1,0
9879,6589cc888997406b55ed69c9,Intel Celeron N4020,0biet,8,15.6,HD(1366 x 768 pixels),3.5 lbs(1.59 kg),500gb SSD,14.11 x 9.27 x 0.83 inches,Windows 11 Pro,18-May-23,11016000,Dell Inspiron 15 3000 (3521),842,0,0,0,0,0,0
9880,6589cc888997406b55ed69cc,Intel Core i5-1235U,0biet,16,15.6,Full HD(1920 x 1080 pixels),5.45 lbs(2.47 kg),250gb SSD,14.1 x 9.2 x 0.78 inches,0biet,4-Aug-23,17063760,HP ProBook 450 G9 15″ (687P0UTABA),7915,0,0,0,0,0,0
9881,6589cc898997406b55ed69da,Intel Core i7-12700H,0biet,32,16,Quad HD(2560 x 1440 pixels),4.59 lbs(2.08 kg),1000gb SSD,0biet,Windows 11 Home,23-Aug-23,24407760,Lenovo 82VB0000US 16″,15486,0,0,0,0,1,0
9882,6589cc898997406b55ed69dd,Intel Celeron N4120,0biet,8,14,0biet,3.2 lbs(1.45 kg),320gb SSD,12.7 x 8.8 x 0.7 inches,Windows 11,2-Dec-23,6456000,HP Essential 14″,1259,0,0,1,0,0,0
9883,6589cc8a8997406b55ed69e2,Intel Core i5-1035G1,0biet,16,15.6,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),1000gb HDD,14 x 9 x 1 inches,Windows 11,7-Oct-22,18456000,Dell Inspiron 15″,3240,0,0,1,0,0,0
9884,6589cc8a8997406b55ed69e5,Intel Core i5-1035G1,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.94 lbs(1.79 kg),1000gb SSD,14.33 x 9.5 x 0.8 inches,Windows 11 Pro,5-Jan-22,14376000,Dell Inspiron 15″,3240,0,0,1,0,0,0
9885,6589cc8a8997406b55ed69e6,Intel Core i5-1235U,0biet,8,14,Full HD(1920 x 1080 pixels),3.28 lbs(1.49 kg),500gb SSD,12.92 x 8.71 x 0.7 inches,Windows 11 Home,28-Aug-22,13591199,Acer Aspire 5 A514-55-545G (NX.K5DAA.001),7915,0,0,1,0,0,0
9886,6589cc8a8997406b55ed69e7,Intel Core i7-1165G7,0biet,8,14,Full HD(1920 x 1080 pixels),2.65 lbs(1.2 kg),500gb SSD,12 x 8.8 x 0.62 inches,Windows 10 Home,21-Dec-20,21789360,ASUS ZenBook 14 (UX425EA-EH71),5125,0,0,1,0,0,0
9887,6589cc8a8997406b55ed69e8,Intel Core i3-1220P,0biet,16,17.3,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),1000gb SSD,15.7 x 10 x 0.78 inches,Windows 11 Home,26-Jul-23,14399760,ASUS Vivobook 17″ (Vivobook),8477,0,0,1,0,1,0
9888,6589cc8b8997406b55ed69ec,Intel Pentium Gold 7505,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.74 lbs(1.7 kg),1000gb SSD,14 x 9.8 x 0.78 inches,Windows 11 Home,18-Jan-22,10776000,Lenovo 82H801GGUS 15″ (82H801GGUS),3057,0,0,1,0,0,0
9889,6589cc8b8997406b55ed69ef,AMD Ryzen 5 5500U,0biet,16,15.6,Full HD(1920 x 1080 pixels),5 lbs(2.27 kg),1000gb SSD,14.11 x 9.27 x 0.67 inches,Windows 11 Pro,23-Nov-23,11976000,Dell Inspiron 15 (5515),7135,0,0,0,0,0,0
9890,6589cc8b8997406b55ed69f3,AMD Ryzen 3 7320U,0biet,8,17.3,HD Plus(1600 x 900 pixels),4.58 lbs(2.08 kg),250gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11,14-Nov-23,9096000,HP Pavilion 17″,4846,0,0,1,0,0,0
9891,6589cc8b8997406b55ed69f4,AMD Ryzen 5 5625U,0biet,40,17.3,Full HD(1920 x 1080 pixels),4.49 lbs(2.04 kg),2000gb SSD,15.71 x 10.79 x 0.78 inches,Windows 11 Home,12-Jun-23,19896000,Lenovo IdeaPad 3 17″ (IdeaPad),7983,0,0,0,0,0,0
9892,6589cc8b8997406b55ed69f5,Intel Core i5-1135G7,0biet,8,15.6,Full HD(1920 x 1080 pixels),3.73 lbs(1.69 kg),250gb SSD,14.25 x 9.5 x 0.68 inches,Windows 11,28-Nov-21,8879520,HP 15-dy2095wm (47X70UAABA),5002,0,0,1,0,0,0
9893,6589cc8c8997406b55ed69f7,AMD Ryzen 7 PRO 6850U,0biet,32,14,WQUXGA(3840 x 2400 pixels),2.8 lbs(1.27 kg),500gb SSD,12.5 x 8.9 x 0.7 inches,0biet,16-Jan-23,31223760,Lenovo ThinkPad P14s Gen 3 (21J5001NUS),10419,0,0,0,0,1,1
9894,6589cc8c8997406b55ed69f9,Intel Core i5-1135G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),2.96 lbs(1.34 kg),500gb SSD,0biet,Windows 11,17-Aug-21,23976000,LG gram 15″ (15Z95N-G.AAC6U1),5002,0,0,1,0,1,0
9895,6589cc8c8997406b55ed69fb,Intel Core i5-1335U,0biet,16,16,WUXGA(1920 x 1200 pixels),6.35 lbs(2.88 kg),250gb SSD,14.2 x 10.1 x 0.81 inches,0biet,17-Oct-23,23712000,Lenovo ThinkPad T16 Gen 2 (21HH001FUS),8110,0,0,0,0,0,0
9896,6589cc8c8997406b55ed69fc,AMD Ryzen 7 5825U,0biet,32,14,Full HD(1920 x 1080 pixels),3.4 lbs(1.54 kg),1000gb SSD,12.36 x 8.96 x 0.75 inches,Windows 11 Pro,22-Jun-23,20807760,Dell Inspiron 14 5425 (Inspiron 14),10523,0,0,0,0,1,0
9897,6589cc8c8997406b55ed69ff,AMD Ryzen 3 3250U,0biet,16,15.6,Full HD(1920 x 1080 pixels),4.84 lbs(2.2 kg),500gb SSD,0biet,Windows 11 Home,17-Nov-21,12936000,Lenovo Ideapad 3 15,1839,0,0,1,0,0,0
9898,6589cc8c8997406b55ed6a02,Intel Core i5-1235U,0biet,16,14,2.2k(2240 x 1400 pixels),3.31 lbs(1.5 kg),1000gb SSD,12.32 x 8.85 x 0.69 inches,0biet,25-Oct-23,16799760,Lenovo Flex 5 14″,7915,0,0,1,0,1,0
9899,6589cc8d8997406b55ed6a03,AMD Ryzen 7 7730U,0biet,16,14,Full HD Plus(2160 x 1440 pixels),3.7 lbs(1.68 kg),500gb SSD,12.3 x 8.6 x 0.71 inches,Windows 11 Pro,20-Mar-23,19176000,Lenovo ThinkPad E14 Gen 5 (ThinkPad),10374,0,0,1,0,1,0
9900,6589cc8d8997406b55ed6a04,Intel Core i7-1165G7,0biet,16,14,0biet,2.69 lbs(1.22 kg),500gb SSD,12.65 x 8.22 x 0.74 inches,Windows 10 Pro,19-Jan-23,23880000,Dell Latitude 7000 7420 14″ (0H5CM),5125,0,0,1,0,1,0
9901,6589cc8d8997406b55ed6a05,Intel Core i5-1135G7,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.9 lbs(1.77 kg),1000gb HDD,14.33 x 9.8 x 0.78 inches,Windows 11 Pro,14-Aug-23,14376000,Dell Inspiron 15 3000,5002,0,0,1,0,1,0
9902,6589cc8d8997406b55ed6a07,Intel Core i5-1135G7,0biet,12,15.6,Full HD(1920 x 1080 pixels),3.74 lbs(1.7 kg),500gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11,6-Apr-22,14376000,Lenovo IdeaPad 3 15″,5002,0,0,1,0,1,0
9903,6589cc8e8997406b55ed6a0f,Intel Celeron N4120,0biet,16,15.6,HD(1366 x 768 pixels),0biet,500gb SSD,0biet,Windows 11 Home,22-Jun-22,11519760,HP 15,1259,0,0,0,0,0,0
9904,6589cc8e8997406b55ed6a1a,Intel Pentium Silver N5030,0biet,16,15.6,HD(1366 x 768 pixels),3.5 lbs(1.59 kg),500gb SSD,14.11 x 9.27 x 0.67 inches,Windows 11 Pro,30-Aug-23,14376000,Dell Inspiron 15 3000 (Inspiron),1456,0,0,1,0,0,0
9905,6589cc8f8997406b55ed6a20,AMD Ryzen 5 5500U,0biet,16,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),500gb SSD,14.11 x 9.53 x 0.78 inches,Windows 11 Pro,26-May-23,13439760,HP 15,7135,0,0,1,0,1,0
9906,6589cc8f8997406b55ed6a22,Intel Core i3-1115G4,0biet,4,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),250gb SSD,14.26 x 9.98 x 0.78 inches,Windows 11 Home,29-Sep-22,8832000,Lenovo Ideapad 3i 15″,3056,0,0,0,0,0,0
9907,6589cc918997406b55ed6a39,Intel Core i7-11800H,0biet,32,16,3k(2880 x 1620 pixels),4.43 lbs(2.01 kg),500gb SSD,13.99 x 9.74 x 0.75 inches,Windows 11,1-Aug-22,25152000,Dell Inspiron 16 Plus (7610),12390,0,0,0,0,1,0
